indicator_id,country_id,year,value,magnitude,qualifier
#indicator+code,#country+code,#date+year,#indicator+value+num,,
NY.GDP.MKTP.KN,NPL,2018,2193706438428.92990,,
NY.GDP.MKTP.KN,NPL,2019,2339742691963.37010,,
NY.GDP.MKTP.KN,NPL,2020,2284299666526.91020,,
NY.GDP.MKTP.KN,NPL,2021,2394817502008.72020,,
NY.GDP.MKTP.KN,NPL,2022,2529243234347.46000,,
NY.GDP.MKTP.PP.CD,NPL,1990,16195204674.97880,,
NY.GDP.MKTP.PP.CD,NPL,1991,17809100161.95730,,
NY.GDP.MKTP.PP.CD,NPL,1992,18962933643.11180,,
NY.GDP.MKTP.PP.CD,NPL,1993,20159768606.92270,,
NY.GDP.MKTP.PP.CD,NPL,1994,22281961819.62980,,
NY.GDP.MKTP.PP.CD,NPL,1995,23538237235.18360,,
NY.GDP.MKTP.PP.CD,NPL,1996,25246362674.77440,,
NY.GDP.MKTP.PP.CD,NPL,1997,26978289338.47060,,
NY.GDP.MKTP.PP.CD,NPL,1998,28104868450.05820,,
NY.GDP.MKTP.PP.CD,NPL,1999,29758555948.80300,,
NY.GDP.MKTP.PP.CD,NPL,2000,32319580728,,
NY.GDP.MKTP.PP.CD,NPL,2001,34633980663.17610,,
NY.GDP.MKTP.PP.CD,NPL,2002,35216020998.51430,,
NY.GDP.MKTP.PP.CD,NPL,2003,37327748400.21910,,
NY.GDP.MKTP.PP.CD,NPL,2004,40124608886.57420,,
NY.GDP.MKTP.PP.CD,NPL,2005,42822630164.99280,,
NY.GDP.MKTP.PP.CD,NPL,2006,45629232065.55470,,
NY.GDP.MKTP.PP.CD,NPL,2007,48461112329.17150,,
NY.GDP.MKTP.PP.CD,NPL,2008,52405679686.23760,,
NY.GDP.MKTP.PP.CD,NPL,2009,55132393547.86540,,
NY.GDP.MKTP.PP.CD,NPL,2010,58482287145.49210,,
NY.GDP.MKTP.PP.CD,NPL,2011,61740111909.40640,,
NY.GDP.MKTP.PP.CD,NPL,2012,67618420433.46680,,
NY.GDP.MKTP.PP.CD,NPL,2013,72735235363.27831,,
NY.GDP.MKTP.PP.CD,NPL,2014,79300444355.34441,,
NY.GDP.MKTP.PP.CD,NPL,2015,80942994654.23300,,
NY.GDP.MKTP.PP.CD,NPL,2016,81508795259.81039,,
NY.GDP.MKTP.PP.CD,NPL,2017,98515977279.28281,,
NY.GDP.MKTP.PP.CD,NPL,2018,108574144380.32899,,
NY.GDP.MKTP.PP.CD,NPL,2019,117879392488.11099,,
NY.GDP.MKTP.PP.CD,NPL,2020,116587870475.53300,,
NY.GDP.MKTP.PP.CD,NPL,2021,127720041606.79100,,
NY.GDP.MKTP.PP.CD,NPL,2022,144338575405.97198,,
NY.GDP.MKTP.PP.KD,NPL,1990,30495897614.65910,,
NY.GDP.MKTP.PP.KD,NPL,1991,32437922239.79370,,
NY.GDP.MKTP.PP.KD,NPL,1992,33769955225.16860,,
NY.GDP.MKTP.PP.KD,NPL,1993,35070047855.28480,,
NY.GDP.MKTP.PP.KD,NPL,1994,37951403931.49940,,
NY.GDP.MKTP.PP.KD,NPL,1995,39267730119.61800,,
NY.GDP.MKTP.PP.KD,NPL,1996,41360026369.49760,,
NY.GDP.MKTP.PP.KD,NPL,1997,43448133849.47500,,
NY.GDP.MKTP.PP.KD,NPL,1998,44758698786.16570,,
NY.GDP.MKTP.PP.KD,NPL,1999,46733709169.46500,,
NY.GDP.MKTP.PP.KD,NPL,2000,49631199129.52350,,
NY.GDP.MKTP.PP.KD,NPL,2001,52013443156.79680,,
NY.GDP.MKTP.PP.KD,NPL,2002,52075933760.06470,,
NY.GDP.MKTP.PP.KD,NPL,2003,54130349011.03800,,
NY.GDP.MKTP.PP.KD,NPL,2004,56665058493.89310,,
NY.GDP.MKTP.PP.KD,NPL,2005,58636538470.01790,,
NY.GDP.MKTP.PP.KD,NPL,2006,60609432110.19050,,
NY.GDP.MKTP.PP.KD,NPL,2007,62677159421.87570,,
NY.GDP.MKTP.PP.KD,NPL,2008,66503373830.12460,,
NY.GDP.MKTP.PP.KD,NPL,2009,69518024120.39150,,
NY.GDP.MKTP.PP.KD,NPL,2010,72866300416.39330,,
NY.GDP.MKTP.PP.KD,NPL,2011,75359645823.98190,,
NY.GDP.MKTP.PP.KD,NPL,2012,78879048236.77260,,
NY.GDP.MKTP.PP.KD,NPL,2013,81659655509.17011,,
NY.GDP.MKTP.PP.KD,NPL,2014,86568611687.96660,,
NY.GDP.MKTP.PP.KD,NPL,2015,90010625807.22670,,
NY.GDP.MKTP.PP.KD,NPL,2016,90400474175.05470,,
NY.GDP.MKTP.PP.KD,NPL,2017,98515977279.28281,,
NY.GDP.MKTP.PP.KD,NPL,2018,106025235593.66800,,
NY.GDP.MKTP.PP.KD,NPL,2019,113083394294.83600,,
NY.GDP.MKTP.PP.KD,NPL,2020,110403746858.44701,,
NY.GDP.MKTP.PP.KD,NPL,2021,115745245310.10500,,
NY.GDP.MKTP.PP.KD,NPL,2022,122242249508.75000,,
NY.GDP.PCAP.CD,NPL,1970,69.27090,,
NY.GDP.PCAP.CD,NPL,1971,69.10172,,
NY.GDP.PCAP.CD,NPL,1972,78.46163,,
NY.GDP.PCAP.CD,NPL,1973,72.89325,,
NY.GDP.PCAP.CD,NPL,1974,89.38255,,
NY.GDP.PCAP.CD,NPL,1975,113.15821,,
NY.GDP.PCAP.CD,NPL,1976,102.08810,,
NY.GDP.PCAP.CD,NPL,1977,95.00750,,
NY.GDP.PCAP.CD,NPL,1978,107.74312,,
NY.GDP.PCAP.CD,NPL,1979,121.48454,,
NY.GDP.PCAP.CD,NPL,1980,124.73471,,
NY.GDP.PCAP.CD,NPL,1981,142.49298,,
NY.GDP.PCAP.CD,NPL,1982,146.53487,,
NY.GDP.PCAP.CD,NPL,1983,146.18147,,
NY.GDP.PCAP.CD,NPL,1984,150.58139,,
NY.GDP.PCAP.CD,NPL,1985,149.36309,,
NY.GDP.PCAP.CD,NPL,1986,158.93370,,
NY.GDP.PCAP.CD,NPL,1987,161.36759,,
NY.GDP.PCAP.CD,NPL,1988,186.26448,,
NY.GDP.PCAP.CD,NPL,1989,184.13224,,
NY.GDP.PCAP.CD,NPL,1990,184.92365,,
NY.GDP.PCAP.CD,NPL,1991,194.80002,,
NY.GDP.PCAP.CD,NPL,1992,164.29281,,
NY.GDP.PCAP.CD,NPL,1993,172.09667,,
NY.GDP.PCAP.CD,NPL,1994,186.59426,,
NY.GDP.PCAP.CD,NPL,1995,197.30965,,
NY.GDP.PCAP.CD,NPL,1996,198.45447,,
NY.GDP.PCAP.CD,NPL,1997,211.56195,,
NY.GDP.PCAP.CD,NPL,1998,204.87651,,
NY.GDP.PCAP.CD,NPL,1999,208.49147,,
NY.GDP.PCAP.CD,NPL,2000,223.71189,,
NY.GDP.PCAP.CD,NPL,2001,240.70516,,
NY.GDP.PCAP.CD,NPL,2002,238.86125,,
NY.GDP.PCAP.CD,NPL,2003,246.48584,,
NY.GDP.PCAP.CD,NPL,2004,279.72420,,
NY.GDP.PCAP.CD,NPL,2005,309.31042,,
NY.GDP.PCAP.CD,NPL,2006,341.02814,,
NY.GDP.PCAP.CD,NPL,2007,386.52959,,
NY.GDP.PCAP.CD,NPL,2008,466.69338,,
NY.GDP.PCAP.CD,NPL,2009,475.63598,,
NY.GDP.PCAP.CD,NPL,2010,589.16543,,
NY.GDP.PCAP.CD,NPL,2011,791.22558,,
NY.GDP.PCAP.CD,NPL,2012,794.09256,,
NY.GDP.PCAP.CD,NPL,2013,809.38446,,
NY.GDP.PCAP.CD,NPL,2014,827.74470,,
NY.GDP.PCAP.CD,NPL,2015,882.30766,,
NY.GDP.PCAP.CD,NPL,2016,880.22489,,
NY.GDP.PCAP.CD,NPL,2017,1027.96547,,
NY.GDP.PCAP.CD,NPL,2018,1161.53435,,
NY.GDP.PCAP.CD,NPL,2019,1185.68232,,
NY.GDP.PCAP.CD,NPL,2020,1139.18989,,
NY.GDP.PCAP.CD,NPL,2021,1229.39421,,
NY.GDP.PCAP.CD,NPL,2022,1336.54605,,
NY.GDP.PCAP.CN,NPL,1970,701.36790,,
NY.GDP.PCAP.CN,NPL,1971,699.65490,,
NY.GDP.PCAP.CN,NPL,1972,794.42427,,
NY.GDP.PCAP.CN,NPL,1973,747.52760,,
NY.GDP.PCAP.CN,NPL,1974,939.94691,,
NY.GDP.PCAP.CN,NPL,1975,1189.97171,,
NY.GDP.PCAP.CN,NPL,1976,1222.28376,,
NY.GDP.PCAP.CN,NPL,1977,1187.59377,,
NY.GDP.PCAP.CN,NPL,1978,1325.29422,,
NY.GDP.PCAP.CN,NPL,1979,1457.81454,,
NY.GDP.PCAP.CN,NPL,1980,1496.81650,,
NY.GDP.PCAP.CN,NPL,1981,1709.91581,,
NY.GDP.PCAP.CN,NPL,1982,1895.62392,,
NY.GDP.PCAP.CN,NPL,1983,2016.64641,,
NY.GDP.PCAP.CN,NPL,1984,2297.91712,,
NY.GDP.PCAP.CN,NPL,1985,2655.89986,,
NY.GDP.PCAP.CN,NPL,1986,3106.66387,,
NY.GDP.PCAP.CN,NPL,1987,3484.84607,,
NY.GDP.PCAP.CN,NPL,1988,4108.06301,,
NY.GDP.PCAP.CN,NPL,1989,4662.76526,,
NY.GDP.PCAP.CN,NPL,1990,5271.88040,,
NY.GDP.PCAP.CN,NPL,1991,6149.83653,,
NY.GDP.PCAP.CN,NPL,1992,7376.74712,,
NY.GDP.PCAP.CN,NPL,1993,8260.64017,,
NY.GDP.PCAP.CN,NPL,1994,9143.11891,,
NY.GDP.PCAP.CN,NPL,1995,9826.02059,,
NY.GDP.PCAP.CN,NPL,1996,10924.91831,,
NY.GDP.PCAP.CN,NPL,1997,12065.37781,,
NY.GDP.PCAP.CN,NPL,1998,12692.09961,,
NY.GDP.PCAP.CN,NPL,1999,14166.99564,,
NY.GDP.PCAP.CN,NPL,2000,15451.78037,,
NY.GDP.PCAP.CN,NPL,2001,17691.82920,,
NY.GDP.PCAP.CN,NPL,2002,18136.73503,,
NY.GDP.PCAP.CN,NPL,2003,19165.70351,,
NY.GDP.PCAP.CN,NPL,2004,20641.04455,,
NY.GDP.PCAP.CN,NPL,2005,22423.79811,,
NY.GDP.PCAP.CN,NPL,2006,24664.75792,,
NY.GDP.PCAP.CN,NPL,2007,27245.50422,,
NY.GDP.PCAP.CN,NPL,2008,30342.67675,,
NY.GDP.PCAP.CN,NPL,2009,36566.18039,,
NY.GDP.PCAP.CN,NPL,2010,43914.03486,,
NY.GDP.PCAP.CN,NPL,2011,57184.76317,,
NY.GDP.PCAP.CN,NPL,2012,64337.15799,,
NY.GDP.PCAP.CN,NPL,2013,71190.07005,,
NY.GDP.PCAP.CN,NPL,2014,81294.75880,,
NY.GDP.PCAP.CN,NPL,2015,87780.15046,,
NY.GDP.PCAP.CN,NPL,2016,93613.54674,,
NY.GDP.PCAP.CN,NPL,2017,109182.78421,,
NY.GDP.PCAP.CN,NPL,2018,121232.82720,,
NY.GDP.PCAP.CN,NPL,2019,133839.62326,,
NY.GDP.PCAP.CN,NPL,2020,132500.36027,,
NY.GDP.PCAP.CN,NPL,2021,144915.99251,,
NY.GDP.PCAP.CN,NPL,2022,161508.59025,,
NY.GDP.PCAP.PP.CD,NPL,1990,825.58968,,
NY.GDP.PCAP.PP.CD,NPL,1991,884.67019,,
NY.GDP.PCAP.PP.CD,NPL,1992,915.98936,,
NY.GDP.PCAP.PP.CD,NPL,1993,947.92064,,
NY.GDP.PCAP.PP.CD,NPL,1994,1022.35450,,
NY.GDP.PCAP.PP.CD,NPL,1995,1055.26271,,
NY.GDP.PCAP.PP.CD,NPL,1996,1108.07571,,
NY.GDP.PCAP.PP.CD,NPL,1997,1160.38563,,
NY.GDP.PCAP.PP.CD,NPL,1998,1185.69293,,
NY.GDP.PCAP.PP.CD,NPL,1999,1232.58760,,
NY.GDP.PCAP.PP.CD,NPL,2000,1315.97063,,
NY.GDP.PCAP.PP.CD,NPL,2001,1387.79781,,
NY.GDP.PCAP.PP.CD,NPL,2002,1390.16949,,
NY.GDP.PCAP.PP.CD,NPL,2003,1453.40817,,
NY.GDP.PCAP.PP.CD,NPL,2004,1543.01888,,
NY.GDP.PCAP.PP.CD,NPL,2005,1629.15925,,
NY.GDP.PCAP.PP.CD,NPL,2006,1720.62604,,
NY.GDP.PCAP.PP.CD,NPL,2007,1814.09516,,
NY.GDP.PCAP.PP.CD,NPL,2008,1949.50408,,
NY.GDP.PCAP.PP.CD,NPL,2009,2039.90505,,
NY.GDP.PCAP.PP.CD,NPL,2010,2153.12641,,
NY.GDP.PCAP.PP.CD,NPL,2011,2264.32951,,
NY.GDP.PCAP.PP.CD,NPL,2012,2474.08355,,
NY.GDP.PCAP.PP.CD,NPL,2013,2656.35883,,
NY.GDP.PCAP.PP.CD,NPL,2014,2887.63157,,
NY.GDP.PCAP.PP.CD,NPL,2015,2931.62050,,
NY.GDP.PCAP.PP.CD,NPL,2016,2925.53215,,
NY.GDP.PCAP.PP.CD,NPL,2017,3495.52880,,
NY.GDP.PCAP.PP.CD,NPL,2018,3808.72211,,
NY.GDP.PCAP.PP.CD,NPL,2019,4088.42136,,
NY.GDP.PCAP.PP.CD,NPL,2020,3972.51532,,
NY.GDP.PCAP.PP.CD,NPL,2021,4252.37518,,
NY.GDP.PCAP.PP.CD,NPL,2022,4725.04124,,
NY.GDP.PCAP.PP.KD,NPL,1990,1554.60204,,
NY.GDP.PCAP.PP.KD,NPL,1991,1611.35951,,
NY.GDP.PCAP.PP.KD,NPL,1992,1631.23072,,
NY.GDP.PCAP.PP.KD,NPL,1993,1649.00813,,
NY.GDP.PCAP.PP.KD,NPL,1994,1741.30936,,
NY.GDP.PCAP.PP.KD,NPL,1995,1760.44496,,
NY.GDP.PCAP.PP.KD,NPL,1996,1815.31262,,
NY.GDP.PCAP.PP.KD,NPL,1997,1868.78380,,
NY.GDP.PCAP.PP.KD,NPL,1998,1888.28753,,
NY.GDP.PCAP.PP.KD,NPL,1999,1935.69172,,
NY.GDP.PCAP.PP.KD,NPL,2000,2020.85544,,
NY.GDP.PCAP.PP.KD,NPL,2001,2084.20000,,
NY.GDP.PCAP.PP.KD,NPL,2002,2055.72272,,
NY.GDP.PCAP.PP.KD,NPL,2003,2107.64097,,
NY.GDP.PCAP.PP.KD,NPL,2004,2179.09302,,
NY.GDP.PCAP.PP.KD,NPL,2005,2230.78916,,
NY.GDP.PCAP.PP.KD,NPL,2006,2285.51221,,
NY.GDP.PCAP.PP.KD,NPL,2007,2346.25922,,
NY.GDP.PCAP.PP.KD,NPL,2008,2473.94174,,
NY.GDP.PCAP.PP.KD,NPL,2009,2572.17508,,
NY.GDP.PCAP.PP.KD,NPL,2010,2682.69870,,
NY.GDP.PCAP.PP.KD,NPL,2011,2763.82832,,
NY.GDP.PCAP.PP.KD,NPL,2012,2886.09752,,
NY.GDP.PCAP.PP.KD,NPL,2013,2982.28700,,
NY.GDP.PCAP.PP.KD,NPL,2014,3152.29326,,
NY.GDP.PCAP.PP.KD,NPL,2015,3260.03500,,
NY.GDP.PCAP.PP.KD,NPL,2016,3244.67430,,
NY.GDP.PCAP.PP.KD,NPL,2017,3495.52880,,
NY.GDP.PCAP.PP.KD,NPL,2018,3719.30778,,
NY.GDP.PCAP.PP.KD,NPL,2019,3922.08133,,
NY.GDP.PCAP.PP.KD,NPL,2020,3761.80279,,
NY.GDP.PCAP.PP.KD,NPL,2021,3853.68030,,
NY.GDP.PCAP.PP.KD,NPL,2022,4001.69995,,
NY.GNP.MKTP.CN,NPL,1970,8768000000,,
NY.GNP.MKTP.CN,NPL,1971,8938000400,,
NY.GNP.MKTP.CN,NPL,1972,10369000400,,
NY.GNP.MKTP.CN,NPL,1973,9969000400,,
NY.GNP.MKTP.CN,NPL,1974,12807999500,,
NY.GNP.MKTP.CN,NPL,1975,16570999800,,
NY.GNP.MKTP.CN,NPL,1976,17457600500,,
NY.GNP.MKTP.CN,NPL,1977,17353699300,,
NY.GNP.MKTP.CN,NPL,1978,19819499500,,
NY.GNP.MKTP.CN,NPL,1979,22314500100,,
NY.GNP.MKTP.CN,NPL,1980,23501199400,,
NY.GNP.MKTP.CN,NPL,1981,27427999700,,
NY.GNP.MKTP.CN,NPL,1982,31147999200,,
NY.GNP.MKTP.CN,NPL,1983,33942999000,,
NY.GNP.MKTP.CN,NPL,1984,40014901200,,
NY.GNP.MKTP.CN,NPL,1985,46588845000,,
NY.GNP.MKTP.CN,NPL,1986,55723801000,,
NY.GNP.MKTP.CN,NPL,1987,63843609400,,
NY.GNP.MKTP.CN,NPL,1988,76833867500,,
NY.GNP.MKTP.CN,NPL,1989,89436417100,,
NY.GNP.MKTP.CN,NPL,1990,103777357000,,
NY.GNP.MKTP.CN,NPL,1991,124198600000,,
NY.GNP.MKTP.CN,NPL,1992,153307400000,,
NY.GNP.MKTP.CN,NPL,1993,176054000000,,
NY.GNP.MKTP.CN,NPL,1994,199861000000,,
NY.GNP.MKTP.CN,NPL,1995,219447100000,,
NY.GNP.MKTP.CN,NPL,1996,249342390000,,
NY.GNP.MKTP.CN,NPL,1997,280952131000,,
NY.GNP.MKTP.CN,NPL,1998,301266260000,,
NY.GNP.MKTP.CN,NPL,1999,342851400000,,
NY.GNP.MKTP.CN,NPL,2000,380869400000,,
NY.GNP.MKTP.CN,NPL,2001,443220000000,,
NY.GNP.MKTP.CN,NPL,2002,458838000000,,
NY.GNP.MKTP.CN,NPL,2003,491555000000,,
NY.GNP.MKTP.CN,NPL,2004,535065000000,,
NY.GNP.MKTP.CN,NPL,2005,591048000000,,
NY.GNP.MKTP.CN,NPL,2006,659040000000,,
NY.GNP.MKTP.CN,NPL,2007,735259000000,,
NY.GNP.MKTP.CN,NPL,2008,823605000000,,
NY.GNP.MKTP.CN,NPL,2009,1000021000000,,
NY.GNP.MKTP.CN,NPL,2010,1201891000000,,
NY.GNP.MKTP.CN,NPL,2011,1566771163768.70000,,
NY.GNP.MKTP.CN,NPL,2012,1770670577857.45000,,
NY.GNP.MKTP.CN,NPL,2013,1962373658504.56010,,
NY.GNP.MKTP.CN,NPL,2014,2265276983527.75000,,
NY.GNP.MKTP.CN,NPL,2015,2457880982848,,
NY.GNP.MKTP.CN,NPL,2016,2642188759756.22020,,
NY.GNP.MKTP.CN,NPL,2017,3108139991654.83980,,
NY.GNP.MKTP.CN,NPL,2018,3478564065481.21000,,
NY.GNP.MKTP.CN,NPL,2019,3898845945187.08010,,
NY.GNP.MKTP.CN,NPL,2020,3934657252248.39990,,
NY.GNP.MKTP.CN,NPL,2021,4375835767980.31010,,
NY.GNP.MKTP.CN,NPL,2022,4962587471284.61040,,
NY.GNP.PCAP.CD,NPL,1970,70,,
NY.GNP.PCAP.CD,NPL,1971,70,,
NY.GNP.PCAP.CD,NPL,1972,80,,
NY.GNP.PCAP.CD,NPL,1973,80,,
NY.GNP.PCAP.CD,NPL,1974,100,,
NY.GNP.PCAP.CD,NPL,1975,110,,
NY.GNP.PCAP.CD,NPL,1976,110,,
NY.GNP.PCAP.CD,NPL,1977,110,,
NY.GNP.PCAP.CD,NPL,1978,110,,
NY.GNP.PCAP.CD,NPL,1979,120,,
NY.GNP.PCAP.CD,NPL,1980,130,,
NY.GNP.PCAP.CD,NPL,1981,150,,
NY.GNP.PCAP.CD,NPL,1982,150,,
NY.GNP.PCAP.CD,NPL,1983,140,,
NY.GNP.PCAP.CD,NPL,1984,150,,
NY.GNP.PCAP.CD,NPL,1985,160,,
NY.GNP.PCAP.CD,NPL,1986,160,,
NY.GNP.PCAP.CD,NPL,1987,170,,
NY.GNP.PCAP.CD,NPL,1988,200,,
NY.GNP.PCAP.CD,NPL,1989,200,,
NY.GNP.PCAP.CD,NPL,1990,200,,
NY.GNP.PCAP.CD,NPL,1991,200,,
NY.GNP.PCAP.CD,NPL,1992,190,,
NY.GNP.PCAP.CD,NPL,1993,190,,
NY.GNP.PCAP.CD,NPL,1994,190,,
NY.GNP.PCAP.CD,NPL,1995,200,,
NY.GNP.PCAP.CD,NPL,1996,210,,
NY.GNP.PCAP.CD,NPL,1997,210,,
NY.GNP.PCAP.CD,NPL,1998,200,,
NY.GNP.PCAP.CD,NPL,1999,210,,
NY.GNP.PCAP.CD,NPL,2000,220,,
NY.GNP.PCAP.CD,NPL,2001,230,,
NY.GNP.PCAP.CD,NPL,2002,230,,
NY.GNP.PCAP.CD,NPL,2003,250,,
NY.GNP.PCAP.CD,NPL,2004,280,,
NY.GNP.PCAP.CD,NPL,2005,300,,
NY.GNP.PCAP.CD,NPL,2006,330,,
NY.GNP.PCAP.CD,NPL,2007,370,,
NY.GNP.PCAP.CD,NPL,2008,430,,
NY.GNP.PCAP.CD,NPL,2009,480,,
NY.GNP.PCAP.CD,NPL,2010,540,,
NY.GNP.PCAP.CD,NPL,2011,630,,
NY.GNP.PCAP.CD,NPL,2012,760,,
NY.GNP.PCAP.CD,NPL,2013,840,,
NY.GNP.PCAP.CD,NPL,2014,860,,
NY.GNP.PCAP.CD,NPL,2015,870,,
NY.GNP.PCAP.CD,NPL,2016,860,,
NY.GNP.PCAP.CD,NPL,2017,970,,
NY.GNP.PCAP.CD,NPL,2018,1110,,
NY.GNP.PCAP.CD,NPL,2019,1220,,
NY.GNP.PCAP.CD,NPL,2020,1180,,
NY.GNP.PCAP.CD,NPL,2021,1230,,
NY.GNP.PCAP.CD,NPL,2022,1340,,
NY.GNP.PCAP.CN,NPL,1970,701.36790,,
NY.GNP.PCAP.CN,NPL,1971,699.65490,,
NY.GNP.PCAP.CN,NPL,1972,794.42427,,
NY.GNP.PCAP.CN,NPL,1973,747.52760,,
NY.GNP.PCAP.CN,NPL,1974,939.94691,,
NY.GNP.PCAP.CN,NPL,1975,1189.97171,,
NY.GNP.PCAP.CN,NPL,1976,1226.75300,,
NY.GNP.PCAP.CN,NPL,1977,1192.65886,,
NY.GNP.PCAP.CN,NPL,1978,1331.17104,,
NY.GNP.PCAP.CN,NPL,1979,1464.34402,,
NY.GNP.PCAP.CN,NPL,1980,1506.44446,,
NY.GNP.PCAP.CN,NPL,1981,1717.49261,,
NY.GNP.PCAP.CN,NPL,1982,1905.41157,,
NY.GNP.PCAP.CN,NPL,1983,2027.57782,,
NY.GNP.PCAP.CN,NPL,1984,2334.37240,,
NY.GNP.PCAP.CN,NPL,1985,2656.06205,,
NY.GNP.PCAP.CN,NPL,1986,3106.65278,,
NY.GNP.PCAP.CN,NPL,1987,3483.73342,,
NY.GNP.PCAP.CN,NPL,1988,4104.20993,,
NY.GNP.PCAP.CN,NPL,1989,4671.50992,,
NY.GNP.PCAP.CN,NPL,1990,5290.30144,,
NY.GNP.PCAP.CN,NPL,1991,6169.58738,,
NY.GNP.PCAP.CN,NPL,1992,7405.39151,,
NY.GNP.PCAP.CN,NPL,1993,8278.13176,,
NY.GNP.PCAP.CN,NPL,1994,9170.14377,,
NY.GNP.PCAP.CN,NPL,1995,9838.21934,,
NY.GNP.PCAP.CN,NPL,1996,10943.76445,,
NY.GNP.PCAP.CN,NPL,1997,12084.26564,,
NY.GNP.PCAP.CN,NPL,1998,12709.87180,,
NY.GNP.PCAP.CN,NPL,1999,14200.76919,,
NY.GNP.PCAP.CN,NPL,2000,15508.02744,,
NY.GNP.PCAP.CN,NPL,2001,17760.00717,,
NY.GNP.PCAP.CN,NPL,2002,18112.85236,,
NY.GNP.PCAP.CN,NPL,2003,19139.38250,,
NY.GNP.PCAP.CN,NPL,2004,20576.28519,,
NY.GNP.PCAP.CN,NPL,2005,22486.03867,,
NY.GNP.PCAP.CN,NPL,2006,24851.64300,,
NY.GNP.PCAP.CN,NPL,2007,27523.71400,,
NY.GNP.PCAP.CN,NPL,2008,30638.30709,,
NY.GNP.PCAP.CN,NPL,2009,37000.89477,,
NY.GNP.PCAP.CN,NPL,2010,44249.69296,,
NY.GNP.PCAP.CN,NPL,2011,57461.60921,,
NY.GNP.PCAP.CN,NPL,2012,64786.88678,,
NY.GNP.PCAP.CN,NPL,2013,71667.72152,,
NY.GNP.PCAP.CN,NPL,2014,82487.37309,,
NY.GNP.PCAP.CN,NPL,2015,89020.35680,,
NY.GNP.PCAP.CN,NPL,2016,94834.03757,,
NY.GNP.PCAP.CN,NPL,2017,110282.54662,,
NY.GNP.PCAP.CN,NPL,2018,122026.14126,,
NY.GNP.PCAP.CN,NPL,2019,135224.01755,,
NY.GNP.PCAP.CN,NPL,2020,134066.14395,,
NY.GNP.PCAP.CN,NPL,2021,145691.27253,,
NY.GNP.PCAP.CN,NPL,2022,162454.35715,,
NY.GNP.PCAP.PP.CD,NPL,1990,830,,
NY.GNP.PCAP.PP.CD,NPL,1991,890,,
NY.GNP.PCAP.PP.CD,NPL,1992,920,,
NY.GNP.PCAP.PP.CD,NPL,1993,950,,
NY.GNP.PCAP.PP.CD,NPL,1994,1030,,
NY.GNP.PCAP.PP.CD,NPL,1995,1060,,
NY.GNP.PCAP.PP.CD,NPL,1996,1110,,
NY.GNP.PCAP.PP.CD,NPL,1997,1160,,
NY.GNP.PCAP.PP.CD,NPL,1998,1190,,
NY.GNP.PCAP.PP.CD,NPL,1999,1240,,
NY.GNP.PCAP.PP.CD,NPL,2000,1320,,
NY.GNP.PCAP.PP.CD,NPL,2001,1390,,
NY.GNP.PCAP.PP.CD,NPL,2002,1390,,
NY.GNP.PCAP.PP.CD,NPL,2003,1450,,
NY.GNP.PCAP.PP.CD,NPL,2004,1540,,
NY.GNP.PCAP.PP.CD,NPL,2005,1630,,
NY.GNP.PCAP.PP.CD,NPL,2006,1730,,
NY.GNP.PCAP.PP.CD,NPL,2007,1830,,
NY.GNP.PCAP.PP.CD,NPL,2008,1970,,
NY.GNP.PCAP.PP.CD,NPL,2009,2060,,
NY.GNP.PCAP.PP.CD,NPL,2010,2170,,
NY.GNP.PCAP.PP.CD,NPL,2011,2280,,
NY.GNP.PCAP.PP.CD,NPL,2012,2490,,
NY.GNP.PCAP.PP.CD,NPL,2013,2670,,
NY.GNP.PCAP.PP.CD,NPL,2014,2930,,
NY.GNP.PCAP.PP.CD,NPL,2015,2970,,
NY.GNP.PCAP.PP.CD,NPL,2016,2960,,
NY.GNP.PCAP.PP.CD,NPL,2017,3530,,
NY.GNP.PCAP.PP.CD,NPL,2018,3830,,
NY.GNP.PCAP.PP.CD,NPL,2019,4130,,
NY.GNP.PCAP.PP.CD,NPL,2020,4020,,
NY.GNP.PCAP.PP.CD,NPL,2021,4280,,
NY.GNP.PCAP.PP.CD,NPL,2022,4750,,
PA.NUS.ATLS,NPL,1970,10.12500,,
PA.NUS.ATLS,NPL,1971,10.12500,,
PA.NUS.ATLS,NPL,1972,10.12500,,
PA.NUS.ATLS,NPL,1973,10.25510,,
PA.NUS.ATLS,NPL,1974,10.51600,,
PA.NUS.ATLS,NPL,1975,10.51600,,
PA.NUS.ATLS,NPL,1976,11.97283,,
PA.NUS.ATLS,NPL,1977,12.50000,,
PA.NUS.ATLS,NPL,1978,12.30050,,
PA.NUS.ATLS,NPL,1979,12,,
PA.NUS.ATLS,NPL,1980,12,,
PA.NUS.ATLS,NPL,1981,12,,
PA.NUS.ATLS,NPL,1982,12.93633,,
PA.NUS.ATLS,NPL,1983,13.79550,,
PA.NUS.ATLS,NPL,1984,15.26030,,
PA.NUS.ATLS,NPL,1985,17.78150,,
PA.NUS.ATLS,NPL,1986,19.54692,,
PA.NUS.ATLS,NPL,1987,21.59570,,
PA.NUS.ATLS,NPL,1988,22.05500,,
PA.NUS.ATLS,NPL,1989,25.32292,,
PA.NUS.ATLS,NPL,1990,28.50842,,
PA.NUS.ATLS,NPL,1991,31.57000,,
PA.NUS.ATLS,NPL,1992,44.90000,,
PA.NUS.ATLS,NPL,1993,48,,
PA.NUS.ATLS,NPL,1994,49,,
